DataYear	BuildingType	PrimaryPropertyType	YearBuilt	NumberofBuildings	NumberofFloors	PropertyGFATotal	PropertyGFAParking	PropertyGFABuilding(s)	LargestPropertyUseType	LargestPropertyUseTypeGFA	SecondLargestPropertyUseType	SecondLargestPropertyUseTypeGFA	ThirdLargestPropertyUseType	ThirdLargestPropertyUseTypeGFA	ENERGYSTARScore	SiteEUI(kBtu/sf)	SiteEUIWN(kBtu/sf)	SourceEUI(kBtu/sf)	SourceEUIWN(kBtu/sf)	SiteEnergyUse(kBtu)	SiteEnergyUseWN(kBtu)	SteamUse(kBtu)	Electricity(kBtu)	NaturalGas(kBtu)	DefaultData	ComplianceStatus	Latitude	Longitude	GHGEmissionsIntensity	TotalGHGEmissions	GFA	Age	SiteEnergyUse(kBtu)_log2p	TotalGHGEmissions_log2
2016	Multifamily MR (5-9)	Lodging	1991	5.0	5.0	38255	18278	19977	Lodging	39141.0	Other	18278.0	Office	5047.0	99.0	21.20000076	21.20000076	66.40000153	66.40000153	934980.875	934980.875	0.0	934981.0	0.0	False	Compliant	47.64271	-122.3755	0.17	6.52	1530.2	25	19.834578872484073	2.704871964456353
2016	Multifamily LR (1-4)	Lodging	1963	3.0	3.0	21094	0	21094	Lodging	21094.0	noInfo	0.0	noInfo	0.0	78.0	27.70000076	29.79999924	87.0	93.59999847	584575.625	628589.375	0.0	584576.0	0.0	False	Compliant	47.641040000000004	-122.37539	0.19	4.08	2343.777777777778	53	19.15703261683634	2.028569152196771
2016	Multifamily MR (5-9)	Lodging	1988	7.0	7.0	28799	0	28799	Lodging	22694.0	Other	6105.0	noInfo	0.0	89.0	31.70000076	33.5	99.69999695	105.3000031	720516.125	761254.625	0.0	720516.0	0.0	False	Compliant	47.64274	-122.38516000000001	0.17	5.02	587.734693877551	28	19.45867319471743	2.327687364176047
2016	Multifamily LR (1-4)	Lodging	1992	4.0	4.0	34813	0	34813	Lodging	27892.0	Other	6964.0	noInfo	0.0	83.0	31.10000038	32.90000153	97.69999695	103.1999969	867456.875	916478.3125	0.0	867457.0	0.0	False	Compliant	47.7012	-122.35506000000001	0.17	6.05	2175.8125	24	19.726434174485984	2.596935142387232
2016	Multifamily LR (1-4)	Lodging	1961	4.0	4.0	23727	0	23727	Lodging	23727.0	noInfo	0.0	noInfo	0.0	57.0	33.70000076	36.20000076	106.0	113.8000031	800626.6875	859684.6875	0.0	800626.0	0.0	False	Compliant	47.62037	-122.32768	0.24	5.58	1482.9375	55	19.61077198265321	2.4802651220544627
2016	Multifamily LR (1-4)	Lodging	1959	4.0	4.0	22992	0	22992	Lodging	22992.0	noInfo	0.0	noInfo	0.0	44.0	31.29999924	33.09999847	98.19999695	104.0999985	719272.875	762182.0	0.0	719273.0	0.0	False	Compliant	47.62037	-122.32705	0.22	5.01	1437.0	57	19.456181678858012	2.3248106034204836
2016	Multifamily LR (1-4)	Lodging	1958	3.0	3.0	27852	0	27852	Lodging	27852.0	noInfo	0.0	noInfo	0.0	82.0	29.60000038	31.70000076	92.90000153	99.5	824320.1875	882407.3125	0.0	824320.0	0.0	False	Compliant	47.62017	-122.3272	0.21	5.75	3094.6666666666665	58	19.65284705132002	2.523561956057013
2016	Multifamily LR (1-4)	Lodging	1906	3.0	3.0	24560	0	24560	Lodging	20235.0	noInfo	0.0	noInfo	0.0	23.0	38.0	41.5	88.19999695	98.5	768755.125	840253.5	0.0	468022.0	300733.0	False	Compliant	47.61967	-122.32700000000001	0.78	19.23	2728.888888888889	110	19.552166474373674	4.265286857565172
2016	Multifamily LR (1-4)	Lodging	1908	3.0	3.0	29970	0	29970	Lodging	29970.0	noInfo	0.0	noInfo	0.0	100.0	19.79999924	21.5	22.70000076	24.39999962	594139.125	645334.125	0.0	26365.0	567774.0	False	Compliant	47.624629999999996	-122.32953	1.01	30.34	3330.0	108	19.18044369805846	4.923149180472309
2016	Multifamily LR (1-4)	Lodging	1951	2.0	2.0	143498	0	143498	Lodging	143498.0	noInfo	0.0	noInfo	0.0	99.0	51.59999847	60.70000076	59.79999924	69.40000153	7405070.0	8710096.0	0.0	384079.0	7020991.0	False	Compliant	47.7099	-122.32705	2.62	375.56	35874.5	65	22.820082137499586	8.552899602940302
2016	NonResidential	Office	1982	2.0	2.0	27574	0	27574	Office	27574.0	noInfo	0.0	noInfo	0.0	73.0	43.90000153	45.09999847	137.8999939	141.6000061	1211349.25	1243709.625	0.0	1211349.0	0.0	False	Compliant	47.70793	-122.33316	0.31	8.44	6893.5	34	20.208184635743038	3.0772429989324603
2016	Multifamily LR (1-4)	Lodging	1968	4.0	4.0	227233	0	227233	Lodging	235590.0	noInfo	0.0	noInfo	0.0	84.0	22.0	22.79999924	69.0	71.59999847	5176196.5	5371872.0	0.0	5176196.0	0.0	False	Compliant	47.705490000000005	-122.3336	0.16	36.09	14202.0625	48	22.303461234342898	5.173527238122508
2016	Multifamily LR (1-4)	Lodging	1986	4.0	4.0	123841	0	123841	Lodging	81462.0	noInfo	0.0	noInfo	0.0	65.0	33.5	35.09999847	98.69999695	103.0999985	2733003.75	2855580.5	0.0	2473225.0	259778.0	False	Compliant	47.70552	-122.33073999999999	0.25	31.04	7740.0625	30	21.38205653661138	4.956056652412403
2016	Multifamily LR (1-4)	Lodging	1977	3.0	3.0	24288	0	24288	Lodging	24288.0	noInfo	0.0	noInfo	0.0	75.0	24.70000076	26.20000076	77.5	82.30000305	599591.625	636575.1875	0.0	599591.0	0.0	False	Compliant	47.71095	-122.3217	0.17	4.18	2698.6666666666665	39	19.193623112656937	2.063502942306158
2016	NonResidential	Retail	1965	1.0	1.0	24982	0	24982	Retail	24982.0	noInfo	0.0	noInfo	0.0	99.0	13.39999962	13.39999962	42.09999847	42.09999847	335245.0	335245.0	0.0	335245.0	0.0	True	Error - Correct Default Data	47.70747	-122.32248999999999	0.09	2.34	24982.0	51	18.35486059310022	1.2265085298086797
2016	Multifamily LR (1-4)	Lodging	1987	3.0	3.0	112424	0	112424	Lodging	82706.0	Other	1500.0	noInfo	0.0	90.0	29.70000076	31.20000076	93.19999695	98.09999847	2455923.5	2583857.25	0.0	2455923.0	0.0	False	Compliant	47.7112	-122.32703000000001	0.15	17.12	12491.555555555555	29	21.227834779401228	4.097610796626422
2016	NonResidential	Lodging	1998	5.0	5.0	43661	0	43661	Lodging	43661.0	Other	0.0	noInfo	0.0	4.0	90.19999695	94.90000153	225.89999390000003	238.8000031	3936421.5	4141925.0	0.0	2741695.0	1194726.0	False	Compliant	47.71069	-122.32673999999999	1.89	82.57	1746.44	18	21.908453644153365	6.367545800105339
2016	Multifamily LR (1-4)	Lodging	1992	4.0	4.0	94711	0	94711	Lodging	94717.0	noInfo	0.0	noInfo	0.0	36.0	48.20000076	49.29999924	118.0	121.3000031	4567879.0	4668274.5	0.0	3052546.0	1515332.0	False	Compliant	47.70973	-122.32269	1.07	101.76	5919.4375	24	22.12309332035792	6.6690267655096305
2016	Multifamily LR (1-4)	Lodging	1986	4.0	4.0	56996	0	56996	Lodging	41685.0	Other	10504.0	noInfo	0.0	56.0	32.70000076	34.70000076	102.8000031	109.0	1364214.75	1446890.75	0.0	1364215.0	0.0	False	Compliant	47.70776	-122.32015	0.17	9.51	3562.25	30	20.379640393188353	3.249445341085839
2016	Multifamily LR (1-4)	Lodging	1963	3.0	3.0	79014	0	79014	Lodging	81722.0	Other	0.0	noInfo	0.0	70.0	27.89999962	29.20000076	87.5	91.80000305	2278160.0	2390304.25	0.0	2278160.0	0.0	False	Compliant	47.71894	-122.31768999999998	0.2	15.88	8779.333333333334	53	21.11943827672747	3.9891390073682333
2016	NonResidential	Office	1987	3.0	3.0	76105	27307	48798	Office	76105.0	noInfo	0.0	noInfo	0.0	91.0	32.5	34.09999847	102.0	107.09999850000001	2472350.25	2596383.25	0.0	2472350.0	0.0	False	Compliant	47.708420000000004	-122.3332	0.23	17.24	8456.111111111111	29	21.237452292596537	4.107687869314374
2016	Multifamily LR (1-4)	Lodging	1989	3.0	3.0	21422	0	21422	Lodging	21422.0	noInfo	0.0	noInfo	0.0	75.0	28.5	30.0	89.5	94.30000305	610744.6875	643295.0	0.0	610745.0	0.0	False	Compliant	47.7166	-122.31702	0.2	4.26	2380.222222222222	27	19.220212246037278	2.0908534304511135
2016	Multifamily LR (1-4)	Lodging	1928	3.0	3.0	20384	0	20384	Lodging	20384.0	noInfo	0.0	noInfo	0.0	100.0	32.0	32.70000076	52.29999924	53.0	653175.8125	666623.125	0.0	181567.0	471609.0	False	Compliant	47.63958	-122.3275	1.29	26.31	2264.888888888889	88	19.317114051182976	4.717539343391165
2016	Multifamily LR (1-4)	Lodging	1976	3.0	3.0	24288	0	24288	Lodging	24288.0	noInfo	0.0	noInfo	0.0	67.0	26.29999924	28.10000038	82.69999695	88.30000305	639407.375	682668.0	0.0	639407.0	0.0	False	Compliant	47.71095	-122.321	0.18	4.46	2698.6666666666665	40	19.286378115164315	2.15704371014558
2016	Multifamily LR (1-4)	Lodging	1979	3.0	3.0	24552	0	24552	Lodging	24552.0	noInfo	0.0	noInfo	0.0	46.0	28.70000076	30.70000076	90.19999695	96.30000305	705262.125	753369.5	0.0	705262.0	0.0	False	Compliant	47.71054	-122.32101000000002	0.2	4.92	2728.0	37	19.427802084161115	2.298658315564515
2016	Multifamily MR (5-9)	Lodging	1970	7.0	7.0	88340	0	88340	Lodging	88340.0	noInfo	0.0	noInfo	0.0	63.0	40.79999924	43.70000076	108.3000031	116.8000031	3600897.25	3858607.0	0.0	2769785.0	831112.0	False	Compliant	47.71025	-122.3202	0.72	63.45	1802.857142857143	46	21.77992540342766	5.987548258953743
2016	NonResidential	Retail	1966	1.0	1.0	41615	0	41615	Retail	41615.0	noInfo	0.0	noInfo	0.0	69.0	45.70000076	48.09999847	143.3999939	151.0	1900006.25	2001296.75	0.0	1900006.0	0.0	True	Error - Correct Default Data	47.70708	-122.32251000000001	0.32	13.25	41615.0	50	20.857573492890445	3.727920454563199
2016	NonResidential	Healthcare	1988	3.0	3.0	28841	0	28841	Healthcare	28841.0	noInfo	0.0	noInfo	0.0	55.0	50.59999847	52.90000153	122.40000149999999	123.59999850000001	1459199.75	1525049.625	0.0	955324.0	503875.0	False	Compliant	47.706759999999996	-122.32263999999999	1.16	33.42	3204.555555555555	28	20.476746945456053	5.062639828286463
2016	Multifamily MR (5-9)	Lodging	1972	8.0	8.0	124904	0	124904	Lodging	124848.0	noInfo	0.0	noInfo	0.0	15.0	53.5	57.29999924	135.8999939	146.8000031	6682175.0	7157025.0	0.0	4763373.0	1918802.0	False	Compliant	47.70978	-122.32156	1.08	135.11	1951.625	44	22.671886551246274	7.077990647684061
2016	Multifamily LR (1-4)	Lodging	1989	4.0	4.0	44645	0	44645	Lodging	37588.0	Other	7057.0	noInfo	0.0	55.0	34.59999847	36.40000153	108.5	114.1999969	1299001.625	1367471.0	0.0	1299001.0	0.0	False	Compliant	47.71625	-122.31768999999998	0.2	9.06	2790.3125	27	20.30897291548384	3.1795110502715103
2016	Multifamily LR (1-4)	Lodging	1988	4.0	4.0	24711	0	24711	Lodging	24711.0	noInfo	0.0	noInfo	0.0	81.0	22.39999962	23.70000076	70.19999695	74.40000153	552822.125	585437.625	0.0	552822.0	0.0	False	Compliant	47.577490000000004	-122.40901000000001	0.16	3.85	1544.4375	28	19.07645844042533	1.944858445807539
2016	NonResidential	Education	1924	2.0	2.0	42975	0	42975	Education	21405.0	noInfo	0.0	noInfo	0.0	92.0	44.79999924	52.5	64.0	74.30000305	959352.0	1124454.25	0.0	173165.0	786187.0	False	Compliant	47.51698	-122.35946000000001	1.0	42.96	10743.75	92	19.8717022361277	5.424922088210688
2016	Multifamily LR (1-4)	Lodging	1974	3.0	3.0	21552	0	21552	Lodging	21552.0	noInfo	0.0	noInfo	0.0	58.0	25.60000038	26.79999924	80.40000153	84.09999847	552015.625	577043.125	0.0	552016.0	0.0	False	Compliant	47.71391	-122.35512	0.18	3.85	2394.6666666666665	42	19.074352191519743	1.944858445807539
2016	Multifamily LR (1-4)	Lodging	1988	3.0	3.0	298714	0	298714	Lodging	142989.0	Other	3155.0	noInfo	0.0	61.0	32.5	34.5	100.0	106.6999969	4746244.5	5045478.5	0.0	4605827.0	140416.0	False	Compliant	47.53212	-122.34508999999998	0.13	39.57	33190.444444444445	28	22.17835529532429	5.3063351601979765
2016	NonResidential	Office	1988	2.0	2.0	30659	0	30659	Office	27262.0	Industrial	8653.0	Office	285.0	88.0	72.40000153	78.09999847	180.1000061	186.1999969	2619088.5	2828171.5	0.0	1804388.0	814700.0	False	Compliant	47.53309	-122.33977	1.82	55.85	7664.75	28	21.320633929890864	5.803485375595953
2016	NonResidential	Healthcare	1979	2.0	2.0	34759	0	34759	Healthcare	44667.0	Other	0.0	noInfo	0.0	81.0	36.59999847	36.59999847	114.8000031	114.8000031	1633105.375	1633105.375	0.0	1633105.0	0.0	False	Compliant	47.70558	-122.33486	0.33	11.39	8689.75	37	20.63918733553714	3.5096958419333872
2016	NonResidential	Healthcare	1966	1.0	1.0	415632	0	415632	Healthcare	483520.0	Other	266833.0	noInfo	0.0	85.0	204.6999969	207.5	400.2000122	402.10000610000003	98960776.0	100328264.0	0.0	42864158.0	56096612.0	False	Compliant	47.71425	-122.33689	7.89	3278.11	415632.0	50	26.560353492028305	11.67864855087245
2016	Multifamily LR (1-4)	Lodging	1968	3.0	3.0	24163	0	24163	Lodging	24052.0	noInfo	0.0	noInfo	0.0	84.0	23.60000038	24.70000076	74.09999847	77.69999695	567608.625	595017.875	0.0	567608.0	0.0	False	Compliant	47.72659	-122.3306	0.16	3.96	2684.777777777778	48	19.114539527933296	1.9855004303048849
2016	Multifamily LR (1-4)	Lodging	1972	3.0	3.0	20368	0	20368	Lodging	20368.0	noInfo	0.0	noInfo	0.0	32.0	28.79999924	30.5	90.5	95.69999695	586848.1875	620477.875	0.0	586848.0	0.0	False	Compliant	47.61866	-122.30572	0.2	4.09	2263.111111111111	44	19.1626302718086	2.032100843167024
2016	NonResidential	Retail	1965	1.0	1.0	21603	0	21603	Retail	21603.0	noInfo	0.0	noInfo	0.0	16.0	270.0	274.39999389999997	660.9000244	658.7999877999999	5833800.0	5927199.5	0.0	3900058.0	1933742.0	False	Compliant	47.57894	-122.31286999999999	6.01	129.89	21603.0	51	22.47600474383422	7.021146554311502
2016	Multifamily HR (10+)	Lodging	1963	11.0	11.0	65538	0	65538	Lodging	65538.0	noInfo	0.0	noInfo	0.0	32.0	38.0	41.09999847	116.09999850000001	124.6999969	2493240.25	2693939.25	0.0	2386917.0	106323.0	False	Compliant	47.62393	-122.36362	0.34	22.29	541.6363636363636	53	21.249591056381075	4.478324711485028
2016	Multifamily HR (10+)	Lodging	1980	18.0	18.0	125258	0	125258	Lodging	112950.0	Office	8636.0	Entertainment	0.0	67.0	39.70000076	42.79999924	93.30000305	100.5999985	4826430.0	5202618.5	0.0	3002811.0	1823618.0	False	Compliant	47.61612	-122.34973000000001	0.94	117.79	386.59876543209873	36	22.202525323211525	6.880073253876945
2016	Multifamily LR (1-4)	Lodging	1988	4.0	4.0	24847	0	24847	Lodging	24847.0	noInfo	0.0	noInfo	0.0	72.0	26.10000038	27.79999924	81.80000305	87.09999847	647321.5	689532.3125	0.0	647321.0	0.0	False	Compliant	47.660940000000004	-122.35583000000001	0.18	4.51	1552.9375	28	19.304125125188563	2.1731274334806563
2016	Multifamily MR (5-9)	Lodging	1973	5.0	5.0	63414	6181	57233	Lodging	63414.0	noInfo	0.0	noInfo	0.0	10.0	36.29999924	39.20000076	93.40000153	99.5	2299216.0	2486479.0	0.0	1679931.0	619285.0	False	Compliant	47.58729	-122.3792	0.7	44.6	2536.56	43	21.132711203301053	5.478971805032942
2016	Multifamily MR (5-9)	Lodging	2000	6.0	6.0	68400	0	68400	Lodging	68400.0	noInfo	0.0	noInfo	0.0	85.0	34.29999924	35.0	107.59999850000001	110.0	1167734.75	1194171.25	0.0	1167735.0	0.0	False	Compliant	47.57313	-122.37115	0.12	8.14	1900.0	16	20.155282409213065	3.0250287944915226
2016	Multifamily LR (1-4)	Lodging	1986	4.0	4.0	25440	7600	17840	Lodging	21200.0	Other	7600.0	noInfo	0.0	83.0	29.39999962	31.79999924	92.40000153	100.0	623526.625	674995.5	0.0	623527.0	0.0	False	Compliant	47.643840000000004	-122.32588	0.17	4.35	1590.0	30	19.250093953605838	2.1210154009613658
2016	Multifamily LR (1-4)	Lodging	1968	3.0	3.0	68815	0	68815	Lodging	68815.0	noInfo	0.0	noInfo	0.0	64.0	24.70000076	25.70000076	77.69999695	80.69999695	1702992.0	1769178.25	0.0	1702992.0	0.0	False	Compliant	47.57054	-122.41178000000001	0.17	11.87	7646.11111111111	48	20.699641074284234	3.569248029867182
2016	NonResidential	Healthcare	1964	3.0	3.0	591981	0	591981	Healthcare	520187.0	Other	282392.0	Healthcare	54159.0	60.0	173.3999939	175.6999969	351.60000610000003	351.0	102673696.0	103985264.0	0.0	48002292.0	54671394.0	False	Compliant	47.62014	-122.31228	5.47	3238.24	65775.66666666667	52	26.613491397737352	11.660994198646781
2016	NonResidential	Industrial	1979	1.0	1.0	42900	0	42900	Industrial	43050.0	noInfo	0.0	noInfo	0.0	53.0	10.10000038	10.69999981	31.79999924	33.59999847	436252.5	461205.5938	0.0	436253.0	0.0	False	Compliant	47.53158	-122.33568000000001	0.07	3.04	42900.0	37	18.73480718034337	1.6040713236688608
2016	Multifamily MR (5-9)	Lodging	2010	6.0	6.0	435501	0	435501	Lodging	338660.0	Other	39820.0	Office	25747.0	94.0	35.70000076	38.09999847	86.19999695	91.90000153	13223740.0	14085977.0	0.0	8610133.0	4613607.0	False	Compliant	47.521190000000004	-122.33548	0.7	305.05	12097.25	6	23.656627037626905	8.252901920450268
2016	Multifamily LR (1-4)	Lodging	1990	4.0	4.0	43035	0	43035	Lodging	28543.0	Other	10807.0	noInfo	0.0	77.0	29.10000038	30.20000076	91.5	94.80000305	831855.875	862168.0	0.0	831856.0	0.0	False	Compliant	47.6805	-122.35489	0.13	5.8	2689.6875	26	19.665975801492912	2.5360529002402097
2016	NonResidential	Industrial	1956	2.0	2.0	25840	0	25840	Industrial	25840.0	noInfo	0.0	noInfo	0.0	92.0	12.10000038	12.0	38.09999847	37.70000076	313528.0938	310602.3125	0.0	313528.0	0.0	False	Compliant	47.59783	-122.31553999999998	0.08	2.19	6460.0	60	18.258239797953646	1.1309308698264486
2016	Multifamily MR (5-9)	Lodging	1988	6.0	6.0	68669	0	68669	Lodging	68669.0	noInfo	0.0	noInfo	0.0	81.0	25.29999924	26.89999962	79.30000305	84.59999847	1734822.375	1849454.0	0.0	1734822.0	0.0	False	Compliant	47.59718	-122.31895	0.18	12.09	1907.4722222222224	28	20.726357356633326	3.595742339474399
2016	NonResidential	Office	2001	5.0	5.0	70332	22095	48237	Office	44417.0	Other	25915.0	noInfo	0.0	89.0	44.59999847	45.0	134.6000061	135.1000061	1981115.25	2000777.25	0.0	1866104.0	115011.0	False	Compliant	47.59728	-122.31586999999999	0.27	19.12	2813.2799999999997	15	20.91788210799568	4.257010618206024
2016	Multifamily MR (5-9)	Lodging	1965	5.0	5.0	44616	0	44616	Lodging	44616.0	noInfo	0.0	noInfo	0.0	62.0	36.09999847	39.20000076	113.5	123.0	1612167.25	1747326.875	0.0	1612167.0	0.0	False	Compliant	47.61233	-122.32895	0.25	11.24	1784.64	51	20.620570884389835	3.4905701304462013
2016	Multifamily LR (1-4)	Lodging	1978	3.0	3.0	135955	0	135955	Lodging	143098.0	Other	0.0	noInfo	0.0	61.0	28.10000038	29.39999962	81.30000305	85.30000305	4027134.75	4210997.0	0.0	3540065.0	487069.0	False	Compliant	47.71103	-122.32479	0.37	50.55	15106.111111111111	38	21.941322673977073	5.659639187015652
2016	Multifamily LR (1-4)	Lodging	2005	4.0	4.0	66013	0	66013	Lodging	48550.0	Other	12032.0	noInfo	0.0	36.0	36.09999847	37.90000153	113.1999969	118.90000149999999	1750362.25	1838214.75	0.0	1750362.0	0.0	False	Compliant	47.64778	-122.33668	0.18	12.2	4125.8125	11	20.739222922576804	3.608809242675524
2016	Multifamily MR (5-9)	Lodging	1960	5.0	5.0	21822	0	21822	Lodging	21822.0	noInfo	0.0	noInfo	0.0	55.0	33.09999847	35.29999924	103.9000015	110.8000031	721983.5	770349.3125	0.0	721983.0	0.0	False	Compliant	47.63283	-122.34616000000001	0.23	5.03	872.8799999999999	56	19.461608339231848	2.3305584000308026
2016	Multifamily LR (1-4)	Lodging	1969	5.0	5.0	30569	0	30569	Lodging	30921.0	noInfo	0.0	noInfo	0.0	1.0	221.0	231.89999390000003	684.2999877999999	717.2000122000001	6834431.0	7169577.0	0.0	6691197.0	143233.0	False	Non-Compliant	47.63435	-122.34671000000002	1.77	54.25	1222.76	47	22.70439001178843	5.7615512324444795
2016	Multifamily LR (1-4)	Lodging	1978	4.0	4.0	34590	0	34590	Lodging	34590.0	noInfo	0.0	noInfo	0.0	67.0	19.10000038	20.29999924	59.90000153	63.90000153	659652.625	703658.0	0.0	659653.0	0.0	False	Compliant	47.63115	-122.34591	0.13	4.6	2161.875	38	19.331349158501606	2.2016338611696504
2016	Multifamily LR (1-4)	Lodging	2000	3.0	3.0	37964	0	37964	Lodging	37964.0	noInfo	0.0	noInfo	0.0	18.0	30.60000038	31.5	96.09999847	98.80000305	1162493.625	1194672.25	0.0	1162493.0	0.0	False	Compliant	47.66857	-122.33325	0.21	8.1	4218.222222222222	16	20.148792615003963	3.017921907997262
2016	Multifamily LR (1-4)	Lodging	1907	3.0	3.0	22402	0	22402	Lodging	22402.0	noInfo	0.0	noInfo	0.0	64.0	30.70000076	32.09999847	91.59999847	96.30000305	686757.875	720130.8125	0.0	636865.0	49893.0	False	Compliant	47.604659999999996	-122.32271999999999	0.32	7.09	2489.111111111111	109	19.38944412383806	2.8257856274647914
2016	Multifamily MR (5-9)	Lodging	1911	5.0	5.0	30985	0	30985	Lodging	31841.0	Other	0.0	noInfo	0.0	81.0	36.5	38.0	114.59999850000001	119.40000149999999	1162120.375	1210870.25	0.0	1162120.0	0.0	False	Compliant	47.60601	-122.32756	0.26	8.1	1239.4	105	20.1483293247843	3.017921907997262
2016	Multifamily LR (1-4)	Lodging	1991	4.0	4.0	109874	0	109874	Lodging	71226.0	Other	38648.0	noInfo	0.0	60.0	48.20000076	51.59999847	117.8000031	123.6999969	3432655.0	3674416.5	0.0	2289672.0	1142983.0	False	Compliant	47.60502	-122.32705	0.7	76.67	6867.125	25	21.71089385570158	6.260590274730996
2016	Multifamily LR (1-4)	Lodging	1999	4.0	4.0	37692	0	37692	Lodging	23986.0	noInfo	0.0	noInfo	0.0	81.0	27.10000038	28.29999924	84.90000153	88.90000153	648879.3125	678906.8125	0.0	648879.0	0.0	False	Compliant	47.72077	-122.29833	0.12	4.52	2355.75	17	19.307592868706436	2.176322772640463
2016	Multifamily LR (1-4)	Lodging	1966	4.0	4.0	31744	0	31744	Lodging	31744.0	noInfo	0.0	noInfo	0.0	70.0	23.5	24.60000038	73.69999695	77.40000153	745336.8125	782061.6875	0.0	745337.0	0.0	False	Compliant	47.71951	-122.29863	0.16	5.2	1984.0	50	19.507534926800382	2.37851162325373
2016	Multifamily LR (1-4)	Lodging	1907	3.0	3.0	35000	0	35000	Lodging	35000.0	noInfo	0.0	noInfo	0.0	41.0	24.89999962	26.5	78.19999695	83.40000153	872114.5	929197.6875	0.0	872114.0	0.0	False	Compliant	47.61319	-122.31525	0.17	6.08	3888.8888888888887	109	19.734159687698988	2.604071323668861
2016	SPS-District K-12	Education	1971	1.0	1.0	50546	0	50546	Education	53234.0	noInfo	0.0	noInfo	0.0	94.0	21.70000076	22.89999962	64.59999847	67.5	1155080.5	1220512.25	0.0	1066312.0	88768.0	True	Error - Correct Default Data	47.55813	-122.3189	0.24	12.15	50546.0	45	20.139563217933173	3.6028844087184186
2016	Multifamily LR (1-4)	Lodging	1930	4.0	4.0	36837	0	36837	Lodging	36837.0	Other	0.0	noInfo	0.0	30.0	38.29999924	38.90000153	77.90000153	78.5	1412424.25	1434297.75	0.0	663416.0	749008.0	False	Compliant	47.62572	-122.36081000000001	1.21	44.4	2302.3125	86	20.429743086899496	5.472487771462744
2016	Multifamily LR (1-4)	Lodging	1930	4.0	4.0	39520	0	39520	Lodging	39520.0	noInfo	0.0	noInfo	0.0	68.0	62.40000153	68.90000153	90.09999847	97.0	2466700.5	2724621.0	0.0	464992.0	2001708.0	False	Compliant	47.6254	-122.36112	2.77	109.55	2470.0	86	21.234151712394237	6.77544567410286
2016	Multifamily LR (1-4)	Lodging	1929	4.0	4.0	41420	0	41420	Lodging	41420.0	noInfo	0.0	noInfo	0.0	63.0	28.70000076	31.10000038	63.90000153	70.80000305	1189942.75	1290222.25	0.0	668566.0	521377.0	False	Compliant	47.62477	-122.36153999999999	0.78	32.35	2588.75	87	20.182461946627072	5.015693807105145
2016	Multifamily LR (1-4)	Lodging	1930	3.0	3.0	20798	0	20798	Lodging	20798.0	noInfo	0.0	noInfo	0.0	89.0	60.90000153	66.30000305	77.69999695	83.40000153	1266387.0	1378544.75	0.0	136879.0	1129508.0	False	Compliant	47.6252	-122.36176	2.93	60.94	2310.888888888889	86	20.272288059331903	5.929317594911761
2016	Multifamily LR (1-4)	Lodging	1930	4.0	4.0	32693	0	32693	Lodging	27035.0	Other	0.0	noInfo	0.0	66.0	69.19999695	76.59999847	93.59999847	101.3000031	1870457.75	2070112.75	0.0	270535.0	1599922.0	False	Compliant	47.62489	-122.36218999999998	2.66	86.86	2043.3125	86	20.834960719213637	6.440620047679168
2016	Multifamily LR (1-4)	Lodging	1958	3.0	3.0	29811	6258	23553	Lodging	23553.0	Other	6258.0	noInfo	0.0	69.0	30.60000038	32.40000153	96.19999695	101.9000015	721549.625	764063.625	0.0	721550.0	0.0	False	Compliant	47.558009999999996	-122.38651000000002	0.17	5.03	3312.3333333333335	58	19.460741094204174	2.3305584000308026
2016	NonResidential	Retail	1994	1.0	1.0	45522	0	45522	Retail	45522.0	Other	0.0	noInfo	0.0	22.0	269.10000610000003	275.89999389999997	604.9000244	608.7999877999999	12250422.0	12559767.0	0.0	7019711.0	5230709.0	False	Compliant	47.6899	-122.37619	7.18	326.74	45522.0	22	23.546328229722338	8.351999272249365
2016	Multifamily LR (1-4)	Lodging	1990	4.0	4.0	27328	0	27328	Lodging	23466.0	Food	3862.0	Other	3508.0	23.0	40.59999847	43.0	127.59999850000001	135.1000061	1110150.625	1176168.25	0.0	1110150.0	0.0	False	Compliant	47.57844	-122.41169	0.28	7.74	1708.0	26	20.082325303283792	2.9523335663696857
2016	Multifamily MR (5-9)	Lodging	2014	7.0	7.0	72356	0	72356	Lodging	62989.0	Other	28670.0	noInfo	0.0	91.0	39.59999847	41.59999847	98.40000153	103.1999969	2495819.0	2618214.25	0.0	1711059.0	784760.0	False	Compliant	47.5568	-122.38644	0.74	53.61	1476.6530612244899	2	21.25108245926494	5.744430229987922
2016	Multifamily LR (1-4)	Lodging	1969	3.0	3.0	24180	0	24180	Lodging	24180.0	noInfo	0.0	noInfo	0.0	64.0	22.29999924	24.0	70.19999695	75.5	540323.3125	581283.375	0.0	540323.0	0.0	False	Compliant	47.55231	-122.38753	0.16	3.77	2686.6666666666665	47	19.04346607354826	1.9145645234939397
2016	NonResidential	Office	1997	2.0	2.0	40657	0	40657	Office	40657.0	Other	0.0	noInfo	0.0	57.0	69.5	69.59999847	214.0	214.0	2826828.0	2828385.0	0.0	2742404.0	84424.0	False	Compliant	47.569990000000004	-122.34703	0.58	23.6	10164.25	19	21.430753183899867	4.560714954474479
